Target,EventIndex,Group,EventTime,IETTA,DTA,IEVTA,LocalEventKey,Fraction,ConsigneeZipCut3,ConsignorZipCut2,ServiceCode,Hour,Day,LocationLatEnum,LocationLonEnum,LocationKey,EventCode,IETTAHours,DTAC,FractionC,TTATA
in_time,7,113,1671438840,1946,0,0,SWE|28,161,SWE|120,SWE|40,SC|52,8AM,Mon,NA,NA,SLINGA|1415007,EC|z114,H32,M,F16,155
in_time,8,113,1671439440,1936,0,0,SWE|68,165,SWE|120,SWE|40,SC|52,8AM,Mon,NA,NA,SLINGA|1415007,EC|113,H32,M,F16,145
in_time,9,113,1671448140,1791,0,0,SWE|31,228,SWE|120,SWE|40,SC|52,11AM,Mon,NA,NA,SLINGA|1415007,EC|21,H29,M,F22,0
in_time,0,114,1671416700,875,114,7,SWE|20,0,SWE|464,DNK|70,SC|19,2AM,Mon,LAT576,LON121,HUB|421,EC|31,H14,M11,F0,601
in_time,1,114,1671416732,874,0,0,SWE|NA,0,SWE|464,DNK|70,SC|19,2AM,Mon,NA,NA,HUB|8,EC|z108,H14,M,F0,600
in_time,2,114,1671416940,871,0,0,SWE|526,4,SWE|464,DNK|70,SC|19,2AM,Mon,NA,NA,HUB|3,EC|z17,H14,M,F0,597
in_time,3,114,1671417180,867,0,0,SWE|2,9,SWE|464,DNK|70,SC|19,2AM,Mon,NA,NA,HUB|8,EC|z108,H14,M,F0,593
in_time,4,114,1671418500,845,114,8,SWE|24,34,SWE|464,DNK|70,SC|19,2AM,Mon,LAT576,LON121,HUB|421,EC|31,H14,M11,F3,571
in_time,5,114,1671419460,829,114,8,SWE|22,52,SWE|464,DNK|70,SC|19,3AM,Mon,LAT576,LON121,HUB|421,EC|355,H13,M11,F5,555
in_time,6,114,1671419460,829,114,8,SWE|527,52,SWE|464,DNK|70,SC|19,3AM,Mon,LAT576,LON121,HUB|421,EC|z18,H13,M11,F5,555
in_time,7,114,1671419760,824,114,8,SWE|25,58,SWE|464,DNK|70,SC|19,3AM,Mon,LAT576,LON121,HUB|421,EC|z5C,H13,M11,F5,550
in_time,8,114,1671419820,823,114,8,SWE|25,59,SWE|464,DNK|70,SC|19,3AM,Mon,LAT576,LON121,HUB|421,EC|z5C,H13,M11,F5,549
in_time,9,114,1671426000,720,114,9,SWE|89,177,SWE|464,DNK|70,SC|19,5AM,Mon,LAT576,LON121,HUB|421,EC|z113,H12,M11,F17,446
in_time,10,114,1671442740,441,0,0,SWE|28,496,SWE|464,DNK|70,SC|19,9AM,Mon,NA,NA,SLINGA|5277231,EC|z114,H7,M,F49,167
in_time,11,114,1671444480,412,0,0,SWE|73,529,SWE|464,DNK|70,SC|19,10AM,Mon,NA,NA,SLINGA|1246103,EC|z99,H6,M,F52,138
in_time,12,114,1671452760,274,0,0,SWE|43,686,SWE|464,DNK|70,SC|19,12PM,Mon,NA,NA,SLINGA|1246103,EC|349,H4,M,F68,0
in_time,0,115,1671416760,1759,0,0,SWE|1,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,295
in_time,1,115,1671416760,1759,0,0,SWE|28,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|48,H29,M,F0,295
in_time,2,115,1671416760,1759,0,0,SWE|1,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,295
in_time,3,115,1671416760,1759,0,0,SWE|28,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H29,M,F0,295
in_time,4,115,1671418140,1736,0,0,SWE|68,13,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,272
in_time,5,115,1671418140,1736,0,0,SWE|68,13,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,272
in_time,6,115,1671434160,1469,0,0,SWE|28,164,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H24,M,F16,5
in_time,7,115,1671434160,1469,0,0,SWE|28,164,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|48,H24,M,F16,5
in_time,8,115,1671434160,1469,0,0,SWE|544,164,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|z99,H24,M,F16,5
in_time,9,115,1671434160,1469,0,0,SWE|544,164,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|z99,H24,M,F16,5
in_time,10,115,1671434280,1467,0,0,SWE|68,166,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|113,H24,M,F16,3
in_time,11,115,1671434280,1467,0,0,SWE|68,166,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|113,H24,M,F16,3
in_time,12,115,1671434460,1464,0,0,SWE|31,167,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|21,H24,M,F16,0
in_time,13,115,1671434460,1464,0,0,SWE|31,167,SWE|252,SWE|60,SC|48,7AM,Mon,LAT560,LON127,SLINGA|SE25232003,EC|21,H24,M,F16,0
in_time,0,116,1671416820,753,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|31,H12,M,F0,335
in_time,1,116,1671416880,752,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|31,H12,M,F0,334
in_time,2,116,1671416880,752,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|z65,H12,M,F0,334
in_time,3,116,1671432300,495,0,0,FIN|5,342,NA|NA,NA|NA,SC|NA,6AM,Mon,LAT650,LON254,DEPOT|1614,EC|113,H8,M,F34,77
in_time,4,116,1671436920,418,0,0,FIN|6,444,NA|NA,NA|NA,SC|NA,8AM,Mon,LAT650,LON254,DEPOT|1614,EC|21,H6,M,F44,0
in_time,0,117,1671416880,1757,0,0,SWE|1,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,293
in_time,1,117,1671416880,1757,0,0,SWE|1,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,293
in_time,2,117,1671416880,1757,0,0,SWE|28,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|48,H29,M,F0,293
in_time,3,117,1671416880,1757,0,0,SWE|28,0,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H29,M,F0,293
in_time,4,117,1671418140,1736,0,0,SWE|68,11,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,272
in_time,5,117,1671418140,1736,0,0,SWE|68,11,SWE|252,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,272
in_time,6,117,1671434100,1470,0,0,SWE|28,163,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H24,M,F16,6
in_time,7,117,1671434100,1470,0,0,SWE|28,163,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|48,H24,M,F16,6
in_time,8,117,1671434100,1470,0,0,SWE|544,163,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|z99,H24,M,F16,6
in_time,9,117,1671434100,1470,0,0,SWE|544,163,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|z99,H24,M,F16,6
in_time,10,117,1671434280,1467,0,0,SWE|68,165,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|113,H24,M,F16,3
in_time,11,117,1671434280,1467,0,0,SWE|68,165,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|113,H24,M,F16,3
in_time,12,117,1671434460,1464,0,0,SWE|31,166,SWE|252,SWE|60,SC|48,7AM,Mon,NA,NA,SLINGA|1225102,EC|21,H24,M,F16,0
in_time,13,117,1671434460,1464,0,0,SWE|31,166,SWE|252,SWE|60,SC|48,7AM,Mon,LAT560,LON127,SLINGA|SE25232003,EC|21,H24,M,F16,0
in_time,0,118,1671416940,1741,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,60
in_time,1,118,1671416940,1741,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,60
in_time,2,118,1671416940,1741,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H29,M,F0,60
in_time,3,118,1671416940,1741,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|48,H29,M,F0,60
in_time,4,118,1671418140,1721,0,0,SWE|68,11,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,5,118,1671418140,1721,0,0,SWE|68,11,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,6,118,1671420540,1681,0,0,SWE|31,34,SWE|254,SWE|60,SC|48,3AM,Mon,NA,NA,SLINGA|1225102,EC|21,H28,M,F3,0
in_time,7,118,1671420540,1681,0,0,SWE|31,34,SWE|254,SWE|60,SC|48,3AM,Mon,LAT560,LON127,SLINGA|SE25457001,EC|21,H28,M,F3,0
in_time,0,119,1671417000,1740,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,59
in_time,1,119,1671417000,1740,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|48,H29,M,F0,59
in_time,2,119,1671417000,1740,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,59
in_time,3,119,1671417000,1740,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H29,M,F0,59
in_time,4,119,1671418140,1721,0,0,SWE|68,10,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,5,119,1671418140,1721,0,0,SWE|68,10,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,6,119,1671420540,1681,0,0,SWE|31,33,SWE|254,SWE|60,SC|48,3AM,Mon,NA,NA,SLINGA|1225102,EC|21,H28,M,F3,0
in_time,7,119,1671420540,1681,0,0,SWE|31,33,SWE|254,SWE|60,SC|48,3AM,Mon,LAT560,LON127,SLINGA|SE25457001,EC|21,H28,M,F3,0
in_time,0,120,1671417000,1740,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,59
in_time,1,120,1671417000,1740,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H29,M,F0,59
in_time,2,120,1671417000,1740,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,59
in_time,3,120,1671417000,1740,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|48,H29,M,F0,59
in_time,4,120,1671418140,1721,0,0,SWE|68,10,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,5,120,1671418140,1721,0,0,SWE|68,10,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,6,120,1671420540,1681,0,0,SWE|31,33,SWE|254,SWE|60,SC|48,3AM,Mon,NA,NA,SLINGA|1225102,EC|21,H28,M,F3,0
in_time,7,120,1671420540,1681,0,0,SWE|31,33,SWE|254,SWE|60,SC|48,3AM,Mon,LAT560,LON127,SLINGA|SE25457001,EC|21,H28,M,F3,0
in_time,0,121,1671417000,1740,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,59
in_time,1,121,1671417000,1740,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|z114,H29,M,F0,59
in_time,2,121,1671417000,1740,0,0,SWE|28,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|48,H29,M,F0,59
in_time,3,121,1671417000,1740,0,0,SWE|1,0,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|31,H29,M,F0,59
in_time,4,121,1671418140,1721,0,0,SWE|68,10,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,5,121,1671418140,1721,0,0,SWE|68,10,SWE|254,SWE|60,SC|48,2AM,Mon,NA,NA,SLINGA|1225102,EC|113,H28,M,F1,40
in_time,6,121,1671420540,1681,0,0,SWE|31,33,SWE|254,SWE|60,SC|48,3AM,Mon,NA,NA,SLINGA|1225102,EC|21,H28,M,F3,0
in_time,7,121,1671420540,1681,0,0,SWE|31,33,SWE|254,SWE|60,SC|48,3AM,Mon,LAT560,LON127,SLINGA|SE25457001,EC|21,H28,M,F3,0
in_time,0,122,1671417360,744,145,11,FIN|NA,0,FIN|934,FIN|01,SC|72,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|31,H12,M14,F0,495
in_time,1,122,1671417420,743,145,11,FIN|NA,1,FIN|934,FIN|01,SC|72,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|31,H12,M14,F0,494
in_time,2,122,1671417420,743,145,11,FIN|NA,1,FIN|934,FIN|01,SC|72,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|z65,H12,M14,F0,494
in_time,3,122,1671433860,469,145,18,FIN|5,369,FIN|934,FIN|01,SC|72,7AM,Mon,LAT650,LON254,DEPOT|1614,EC|113,H7,M14,F36,220
in_time,4,122,1671447060,249,145,34,FIN|6,665,FIN|934,FIN|01,SC|72,10AM,Mon,LAT650,LON254,DEPOT|1614,EC|21,H4,M14,F66,0
in_time,0,123,1671417480,742,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT602,LON249,HUB|485,EC|31,H12,M,F0,375
in_time,1,123,1671417540,741,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT602,LON249,DEPOT|1610,EC|z65,H12,M,F0,374
in_time,2,123,1671417540,741,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT602,LON249,HUB|485,EC|31,H12,M,F0,374
in_time,3,123,1671438300,395,0,0,FIN|5,467,NA|NA,NA|NA,SC|NA,8AM,Mon,LAT602,LON249,DEPOT|1610,EC|113,H6,M,F46,28
in_time,4,123,1671439980,367,0,0,FIN|6,505,NA|NA,NA|NA,SC|NA,8AM,Mon,LAT602,LON249,DEPOT|1610,EC|21,H6,M,F50,0
in_time,0,124,1671417780,2297,50,1,SWE|75,0,SWE|753,NA|NA,SC|52,2AM,Mon,LAT594,LON178,HUB|175,EC|z3D,H38,M5,F0,529
in_time,1,124,1671421020,2243,0,0,SWE|5,23,SWE|753,NA|NA,SC|52,3AM,Mon,LAT598,LON176,DEPOT|175101,EC|z99,H37,M,F2,475
in_time,2,124,1671421020,2243,0,0,SWE|5,23,SWE|753,NA|NA,SC|52,3AM,Mon,LAT598,LON176,DEPOT|175101,EC|z6O,H37,M,F2,475
in_time,3,124,1671444720,1848,0,0,SWE|1,195,SWE|753,NA|NA,SC|52,10AM,Mon,NA,NA,SLINGA|1275103,EC|31,H30,M,F19,80
in_time,4,124,1671444780,1847,0,0,SWE|28,195,SWE|753,NA|NA,SC|52,10AM,Mon,NA,NA,SLINGA|1275103,EC|z114,H30,M,F19,79
in_time,5,124,1671444780,1847,0,0,SWE|526,195,SWE|753,NA|NA,SC|52,10AM,Mon,NA,NA,HUB|3,EC|z17,H30,M,F19,79
in_time,6,124,1671444840,1846,0,0,SWE|68,196,SWE|753,NA|NA,SC|52,10AM,Mon,NA,NA,SLINGA|1275103,EC|113,H30,M,F19,78
in_time,7,124,1671446160,1824,0,0,SWE|535,205,SWE|753,NA|NA,SC|52,10AM,Mon,NA,NA,HUB|8,EC|z3C,H30,M,F20,56
in_time,8,124,1671449520,1768,0,0,SWE|31,230,SWE|753,NA|NA,SC|52,11AM,Mon,NA,NA,SLINGA|1275103,EC|21,H29,M,F23,0
in_time,0,125,1671418440,726,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|31,H12,M,F0,440
in_time,1,125,1671418500,725,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|z65,H12,M,F0,439
in_time,2,125,1671418500,725,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT650,LON254,DEPOT|1614,EC|31,H12,M,F0,439
in_time,3,125,1671439860,369,0,0,FIN|NA,491,NA|NA,NA|NA,SC|NA,8AM,Mon,LAT650,LON254,DEPOT|1614,EC|z5C,H6,M,F49,83
in_time,4,125,1671441900,335,0,0,FIN|5,538,NA|NA,NA|NA,SC|NA,9AM,Mon,LAT650,LON254,DEPOT|1614,EC|113,H5,M,F53,49
in_time,5,125,1671444840,286,0,0,FIN|6,606,NA|NA,NA|NA,SC|NA,10AM,Mon,LAT650,LON254,DEPOT|1614,EC|21,H4,M,F60,0
in_time,0,126,1671418500,725,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT602,LON249,HUB|485,EC|31,H12,M,F0,197
in_time,1,126,1671418560,724,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT602,LON249,DEPOT|1610,EC|z65,H12,M,F0,196
in_time,2,126,1671418560,724,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,2AM,Mon,LAT602,LON249,HUB|485,EC|31,H12,M,F0,196
in_time,3,126,1671424740,621,0,0,FIN|5,143,NA|NA,NA|NA,SC|NA,4AM,Mon,LAT602,LON249,DEPOT|1610,EC|113,H10,M,F14,93
in_time,4,126,1671430320,528,0,0,FIN|6,271,NA|NA,NA|NA,SC|NA,6AM,Mon,LAT602,LON249,DEPOT|1610,EC|21,H8,M,F27,0
in_time,2,127,1671462120,1798,397,13,SWE|20,0,SWE|434,SWE|74,SC|17,3PM,Mon,LAT594,LON178,HUB|175,EC|31,H29,M39,F0,313
in_time,3,127,1671462360,1794,0,0,SWE|26,2,SWE|434,SWE|74,SC|17,3PM,Mon,NA,NA,HUB|3,EC|z4J,H29,M,F0,309
in_time,4,127,1671462414,1793,0,0,SWE|NA,2,SWE|434,SWE|74,SC|17,3PM,Mon,NA,NA,HUB|3,EC|z3A,H29,M,F0,308
in_time,5,127,1671462900,1785,397,13,SWE|75,7,SWE|434,SWE|74,SC|17,3PM,Mon,LAT594,LON178,HUB|175,EC|z3D,H29,M39,F0,300
in_time,6,127,1671463320,1778,397,13,SWE|86,11,SWE|434,SWE|74,SC|17,3PM,Mon,LAT594,LON178,HUB|175,EC|z99,H29,M39,F1,293
in_time,7,127,1671463320,1778,397,13,SWE|86,11,SWE|434,SWE|74,SC|17,3PM,Mon,LAT594,LON178,HUB|175,EC|z2L,H29,M39,F1,293
in_time,8,127,1671480900,1485,0,0,SWE|59,174,SWE|434,SWE|74,SC|17,8PM,Mon,NA,NA,HUB|15,EC|z104,H24,M,F17,0
in_time,9,127,1671480900,1485,0,0,SWE|27,174,SWE|434,SWE|74,SC|17,8PM,Mon,NA,NA,HUB|15,EC|209,H24,M,F17,0
in_time,2,129,1671461460,1569,105,4,SWE|20,0,SWE|731,SWE|74,SC|17,2PM,Mon,LAT594,LON178,HUB|175,EC|31,H26,M10,F0,56
in_time,3,129,1671461700,1565,0,0,SWE|26,2,SWE|731,SWE|74,SC|17,2PM,Mon,NA,NA,HUB|3,EC|z4J,H26,M,F0,52
in_time,4,129,1671461701,1564,0,0,SWE|NA,2,SWE|731,SWE|74,SC|17,2PM,Mon,NA,NA,HUB|3,EC|z3A,H26,M,F0,51
in_time,5,129,1671464820,1513,0,0,SWE|59,35,SWE|731,SWE|74,SC|17,3PM,Mon,NA,NA,HUB|15,EC|z104,H25,M,F3,0
in_time,6,129,1671464820,1513,0,0,SWE|27,35,SWE|731,SWE|74,SC|17,3PM,Mon,NA,NA,HUB|15,EC|209,H25,M,F3,0
in_time,1,130,1671439440,1816,31,1,FIN|NA,0,FIN|054,FIN|01,SC|72,8AM,Mon,LAT602,LON249,HUB|485,EC|31,H30,M3,F0,279
in_time,2,130,1671439500,1815,31,1,FIN|NA,0,FIN|054,FIN|01,SC|72,8AM,Mon,LAT602,LON249,DEPOT|1610,EC|z65,H30,M3,F0,278
in_time,3,130,1671453360,1584,31,1,FIN|5,127,FIN|054,FIN|01,SC|72,12PM,Mon,LAT602,LON249,DEPOT|1610,EC|113,H26,M3,F12,47
in_time,4,130,1671456180,1537,31,1,FIN|6,153,FIN|054,FIN|01,SC|72,1PM,Mon,LAT602,LON249,DEPOT|1610,EC|21,H25,M3,F15,0
in_time,0,131,1671420420,693,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT635,LON272,DEPOT|1617,EC|31,H11,M,F0,108
in_time,1,131,1671420480,692,0,0,FIN|5,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT635,LON272,DEPOT|1617,EC|113,H11,M,F0,107
in_time,2,131,1671420480,692,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT635,LON272,DEPOT|1617,EC|z65,H11,M,F0,107
in_time,3,131,1671426900,585,0,0,FIN|6,155,NA|NA,NA|NA,SC|NA,5AM,Mon,LAT635,LON272,DEPOT|1617,EC|21,H9,M,F15,0
in_time,2,132,1671464700,1515,278,11,SWE|20,0,SWE|373,SWE|50,SC|17,3PM,Mon,LAT576,LON121,HUB|421,EC|31,H25,M27,F0,185
in_time,3,132,1671465000,1510,0,0,SWE|26,3,SWE|373,SWE|50,SC|17,3PM,Mon,NA,NA,HUB|3,EC|z4J,H25,M,F0,180
in_time,4,132,1671465011,1509,0,0,SWE|NA,3,SWE|373,SWE|50,SC|17,3PM,Mon,NA,NA,HUB|3,EC|z3A,H25,M,F0,179
in_time,5,132,1671475560,1334,278,12,SWE|75,119,SWE|373,SWE|50,SC|17,6PM,Mon,LAT576,LON121,HUB|421,EC|z3D,H22,M27,F11,4
in_time,6,132,1671475800,1330,0,0,SWE|59,122,SWE|373,SWE|50,SC|17,6PM,Mon,NA,NA,HUB|15,EC|z104,H22,M,F12,0
in_time,7,132,1671475800,1330,0,0,SWE|27,122,SWE|373,SWE|50,SC|17,6PM,Mon,NA,NA,HUB|15,EC|209,H22,M,F12,0
in_time,2,133,1671464880,1752,407,13,SWE|20,0,SWE|184,SWE|50,SC|17,3PM,Mon,LAT576,LON121,HUB|421,EC|31,H29,M40,F0,67
in_time,3,133,1671465120,1748,0,0,SWE|26,2,SWE|184,SWE|50,SC|17,3PM,Mon,NA,NA,HUB|3,EC|z4J,H29,M,F0,63
in_time,4,133,1671465124,1747,0,0,SWE|NA,2,SWE|184,SWE|50,SC|17,3PM,Mon,NA,NA,HUB|3,EC|z3A,H29,M,F0,62
in_time,5,133,1671468900,1685,0,0,SWE|59,38,SWE|184,SWE|50,SC|17,4PM,Mon,NA,NA,HUB|15,EC|z104,H28,M,F3,0
in_time,6,133,1671468900,1685,0,0,SWE|27,38,SWE|184,SWE|50,SC|17,4PM,Mon,NA,NA,HUB|15,EC|209,H28,M,F3,0
in_time,0,134,1671420720,688,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT609,LON244,DEPOT|1630,EC|31,H11,M,F0,94
in_time,1,134,1671420780,687,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT609,LON244,DEPOT|1630,EC|z65,H11,M,F0,93
in_time,2,134,1671420780,687,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT609,LON244,DEPOT|1630,EC|31,H11,M,F0,93
in_time,3,134,1671421800,670,0,0,FIN|5,26,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT609,LON244,DEPOT|1630,EC|113,H11,M,F2,76
in_time,4,134,1671426360,594,0,0,FIN|6,136,NA|NA,NA|NA,SC|NA,5AM,Mon,LAT609,LON244,DEPOT|1630,EC|21,H9,M,F13,0
in_time,0,135,1671420780,447,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT614,LON236,DEPOT|1613,EC|31,H7,M,F0,421
in_time,1,135,1671420840,446,0,0,FIN|NA,2,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT614,LON236,DEPOT|1613,EC|z65,H7,M,F0,420
in_time,2,135,1671420840,446,0,0,FIN|5,2,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT614,LON236,DEPOT|1613,EC|113,H7,M,F0,420
in_time,3,135,1671446040,26,0,0,FIN|6,941,NA|NA,NA|NA,SC|NA,10AM,Mon,LAT614,LON236,DEPOT|1613,EC|21,H0,M,F94,0
in_time,0,136,1671420840,686,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|31,H11,M,F0,251
in_time,1,136,1671420900,685,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|z65,H11,M,F0,250
in_time,2,136,1671420960,684,0,0,FIN|5,2,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|113,H11,M,F0,249
in_time,3,136,1671435900,435,0,0,FIN|6,365,NA|NA,NA|NA,SC|NA,7AM,Mon,LAT616,LON272,DEPOT|1618,EC|21,H7,M,F36,0
in_time,0,137,1671420840,686,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|31,H11,M,F0,38
in_time,1,137,1671420900,685,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|z65,H11,M,F0,37
in_time,2,137,1671420900,685,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|31,H11,M,F0,37
in_time,3,137,1671420960,684,0,0,FIN|5,2,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|113,H11,M,F0,36
in_time,4,137,1671423120,648,0,0,FIN|6,55,NA|NA,NA|NA,SC|NA,4AM,Mon,LAT616,LON272,DEPOT|1618,EC|21,H10,M,F5,0
in_time,0,138,1671420840,686,0,0,FIN|NA,0,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|31,H11,M,F0,134
in_time,1,138,1671420900,685,0,0,FIN|NA,1,NA|NA,NA|NA,SC|NA,3AM,Mon,LAT616,LON272,DEPOT|1618,EC|31,H11,M,F0,133
